Kepler-1717 b,Kepler-1717,b,,,TIC 27396246,Gaia DR2 2134842189160723072,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,30.65279961,,,0,0.2014,,,0,2.989,0.267,,,0,9.21,,,0,0.029,,,0,M-R relationship,1.89,,,0,0,,,0,87.69,42.54,-37.1,0,780,,,0,88.89,,,0,,,,,,,,,,,,,,,6200,124,-124,0,1.64,0.28,-0.34,0,1.16,0.14,-0.11,0,-0.06,0.15,-0.15,0,[Fe/H],0.593,0.023,-0.022,0,4.07,0.19,-0.1,0,0.33,0.39,-0.39,0,0.88951,1.33807,-0.04143,0,,,,,,,,,,,,,19h40m51.04s,295.2126472,+49d33m43.78s,49.56216,12.91794,82.38598,68.70651,319.53935,7.8016952,0.0296975,-0.0296975,0.323869,0.0326678,-0.0326678,-7.79497,0.0296921,-0.0296921,1008.79
Kepler-1718 b,Kepler-1718,b,,,TIC 63212231,Gaia DR2 2125814129244571264,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,135.1880035,,,0,0.4878,,,0,2.569,0.229,,,0,7.12,,,0,0.0224,,,0,M-R relationship,2.31,,,0,0,,,0,3.33,1.25,-0.78,0,345,,,0,89.99,,,0,,,,,,,,,,,,,,,5731,103,-115,0,0.91,0.12,-0.08,0,0.85,0.07,-0.05,0,-0.32,0.15,-0.15,0,[Fe/H],-0.04,0.013,-0.019,0,4.45,0.1,-0.1,0,10.4,3.2,-3.2,0,1.78074,0.00807,-0.43662,0,,,,,,,,,,,,,19h28m56.38s,292.2349191,+42d54m34.06s,42.9094618,11.7864,75.35266,63.42377,308.27938,8.007797,0.0446012,-0.0446012,1.67564,0.0359241,-0.0359241,7.83052,0.0449585,-0.0449585,375.522
Kepler-1719 b,Kepler-1719,b,,,TIC 120314731,Gaia DR2 2100196646487547776,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.14955998,,,0,0.0674,,,0,3.95,0.352,,,0,14.8,,,0,0.0465,,,0,M-R relationship,1.32,,,0,0,,,0,649.26,295.65,-318.04,0,1287,,,0,87.37,,,0,,,,,,,,,,,,,,,5687,114,-103,0,1.78,0.28,-0.46,0,1.08,0.12,-0.12,0,0.04,0.2,-0.15,0,[Fe/H],0.526,0.012,-0.02,0,3.97,0.21,-0.09,0,7.7,1.4,-1.4,0,0.25822,0.06472,-0.03579,0,,,,,,,,,,,,,18h58m49.65s,284.7068546,+38d56m12.32s,38.9367566,15.3225,69.21634,61.14843,294.1568,18.9179764,0.0259331,-0.0259331,-6.18227,0.0234711,-0.0234711,-17.8793,0.026212,-0.026212,905.406
Kepler-172 b,Kepler-172,b,,,TIC 237157751,Gaia DR2 2104506319750394624,1,4,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.940309,0.000007,-0.000007,0,0.04,,,0,2.35,0.21,0.037,-0.037,0,6.12,,,0,0.0193,,,0,M-R relationship,2.59,,,0,0,,,0,639.48,35.91,-33.78,0,1256,,,0,80.64,,,0,,,,,BJD,,,,,,,,,,5526,100,-100,0,1.08,0.19,-0.19,0,1,0.04,-0.04,0,0.23,0.089,-0.101,0,[Fe/H],-0.032,,,0,4.38,0.15,-0.15,0,6.46,3.14,-3.69,0,1.58662,0.01471,-0.58094,0,,,,,,,,,,,,,18h53m28.42s,283.3684093,+41d49m18.62s,41.821839,17.34751,71.60688,64.18333,293.30669,4.571919,0.0399439,-0.0399439,0.841549,0.0416759,-0.0416759,4.4938,0.0398818,-0.0398818,828.592
Kepler-172 c,Kepler-172,c,,,TIC 237157751,Gaia DR2 2104506319750394624,1,4,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.388996,0.00002,-0.00002,0,0.068,,,0,2.86,0.255,0.047,-0.047,0,8.55,,,0,0.0269,,,0,M-R relationship,2.01,,,0,0,,,0,227.22,12.76,-12,0,970,,,0,83.26,,,0,,,,,BJD,,,,,,,,,,5526,100,-100,0,1.08,0.19,-0.19,0,1,0.04,-0.04,0,0.23,0.089,-0.101,0,[Fe/H],-0.032,,,0,4.38,0.15,-0.15,0,6.46,3.14,-3.69,0,1.59738,0.12048,-0.41639,0,,,,,,,,,,,,,18h53m28.42s,283.3684093,+41d49m18.62s,41.821839,17.34751,71.60688,64.18333,293.30669,4.571919,0.0399439,-0.0399439,0.841549,0.0416759,-0.0416759,4.4938,0.0398818,-0.0398818,828.592
Kepler-172 d,Kepler-172,d,,,TIC 237157751,Gaia DR2 2104506319750394624,1,4,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.627119,0.000105,-0.000105,0,0.118,,,0,2.25,0.201,0.036,-0.036,0,5.69,,,0,0.0179,,,0,M-R relationship,2.74,,,0,0,,,0,75.29,4.23,-3.98,0,736,,,0,84.97,,,0,,,,,BJD,,,,,,,,,,5526,100,-100,0,1.08,0.19,-0.19,0,1,0.04,-0.04,0,0.23,0.089,-0.101,0,[Fe/H],-0.032,,,0,4.38,0.15,-0.15,0,6.46,3.14,-3.69,0,1.98664,0.96911,-0.38863,0,,,,,,,,,,,,,18h53m28.42s,283.3684093,+41d49m18.62s,41.821839,17.34751,71.60688,64.18333,293.30669,4.571919,0.0399439,-0.0399439,0.841549,0.0416759,-0.0416759,4.4938,0.0398818,-0.0398818,828.592
Kepler-172 e,Kepler-172,e,,,TIC 237157751,Gaia DR2 2104506319750394624,1,4,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,35.118736,0.000253,-0.000253,0,0.211,,,0,2.76,0.246,0.05,-0.05,0,8.05,,,0,0.0253,,,0,M-R relationship,2.1,,,0,0,,,0,23.43,1.32,-1.24,0,550,,,0,87.49,,,0,,,,,BJD,,,,,,,,,,5526,100,-100,0,1.08,0.19,-0.19,0,1,0.04,-0.04,0,0.23,0.089,-0.101,0,[Fe/H],-0.032,,,0,4.38,0.15,-0.15,0,6.46,3.14,-3.69,0,6.81939,0.53961,-2.93268,0,,,,,,,,,,,,,18h53m28.42s,283.3684093,+41d49m18.62s,41.821839,17.34751,71.60688,64.18333,293.30669,4.571919,0.0399439,-0.0399439,0.841549,0.0416759,-0.0416759,4.4938,0.0398818,-0.0398818,828.592
Kepler-1720 b,Kepler-1720,b,,,TIC 272839596,Gaia DR2 2080378808394131200,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.70639992,,,0,0.1043,,,0,3.216,0.287,,,0,10.4,,,0,0.0328,,,0,M-R relationship,1.72,,,0,0,,,0,55.86,39.53,-13.95,0,697,,,0,88.29,,,0,,,,,,,,,,,,,,,5573,149,-166,0,0.84,0.2,-0.07,0,0.94,0.08,-0.11,0,-0.04,0.3,-0.3,0,[Fe/H],-0.336,,,0,4.56,0.03,-0.17,0,0.5,3.6,-3.6,0,2.21624,5.91721,-1.27232,0,1.3,,,0,,,,,28.04,0.16,-0.16,0,19h47m14.08s,296.8086813,+47d10m18.68s,47.1718557,10.86939,80.72527,66.09561,319.16887,13.4575346,0.0349811,-0.0349811,5.88019,0.0373581,-0.0373581,-12.1049,0.0343962,-0.0343962,629.445
Kepler-1721 b,Kepler-1721,b,,,TIC 164527535,Gaia DR2 2106989772919325440,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.59238005,,,0,0.0519,,,0,3.119,0.278,,,0,9.9,,,0,0.0312,,,0,M-R relationship,1.79,,,0,0,,,0,172.6,97.43,-42.17,0,924,,,0,89.93,,,0,,,,,,,,,,,,,,,5351,159,-159,0,0.8,0.14,-0.06,0,0.89,0.07,-0.1,0,-0.04,0.3,-0.3,0,[Fe/H],-0.407,,,0,4.58,0.03,-0.12,0,0.7,3.8,-3.8,0,3.58883,0.02238,-0.983,0,,,,,,,,,,,,,18h54m10.61s,283.5441984,+45d13m32.36s,45.2256548,18.43362,74.99943,67.46975,295.49806,23.015028,0.0411139,-0.0411139,9.61405,0.0370866,-0.0370866,20.9108,0.0419157,-0.0419157,641.374
Kepler-1722 b,Kepler-1722,b,,,TIC 360023124,Gaia DR2 2076834154709585664,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.17856979,,,0,0.0819,,,0,2.867,0.256,,,0,8.58,,,0,0.027,,,0,M-R relationship,2,,,0,0,,,0,76.14,52.19,-20.21,0,753,,,0,88.77,,,0,,,,,,,,,,,,,,,5506,166,-166,0,0.79,0.18,-0.07,0,0.88,0.08,-0.1,0,-0.2,0.3,-0.3,0,[Fe/H],-0.17,,,0,4.58,0.04,-0.14,0,1.4,3.9,-3.9,0,4.44025,2.97132,-2.88855,0,,,,,,,,,,,,,19h46m39.06s,296.6627402,+41d15m40.31s,41.2611985,8.11144,75.42329,60.72586,313.617,12.3014784,0.0436888,-0.0436888,-4.44919,0.0382684,-0.0382684,-11.4687,0.0444474,-0.0444474,772.283
Kepler-1723 b,Kepler-1723,b,,,TIC 271040560,Gaia DR2 2128157158464165504,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,39.75289917,,,0,0.2249,,,0,2.88,0.257,,,0,8.65,,,0,0.0272,,,0,M-R relationship,1.99,,,0,0,,,0,24.54,22.48,-8.12,0,568,,,0,89.96,,,0,,,,,,,,,,,,,,,6072,182,-182,0,1.01,0.31,-0.13,0,0.96,0.14,-0.1,0,-0.3,0.3,-0.3,0,[Fe/H],0.034,,,0,4.41,0.11,-0.2,0,3.3,1.7,-1.7,0,2.91278,0.0698,-0.88582,0,,,,,,,,,,,,,19h37m51.06s,294.4627362,+46d49m17.05s,46.8214022,12.12381,79.65053,66.46335,315.20047,12.4325786,0.029975,-0.029975,2.6917,0.028585,-0.028585,-12.1377,0.0300417,-0.0300417,811.278
Kepler-1724 b,Kepler-1724,b,,,TIC 27771842,Gaia DR2 2086649220125927040,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.45442009,,,0,0.0683,,,0,2.837,0.253,,,0,8.43,,,0,0.0265,,,0,M-R relationship,2.03,,,0,0,,,0,234.98,215.93,-69.1,0,999,,,0,86.67,,,0,,,,,,,,,,,,,,,6092,181,-200,0,0.94,0.29,-0.1,0,1.02,0.12,-0.14,0,-0.22,0.3,-0.3,0,[Fe/H],0.055,,,0,4.5,0.05,-0.22,0,0.3,1.7,-1.7,0,0.97267,1.84181,-0.80974,0,,,,,,,,,,,,,19h44m28.97s,296.1207272,+47d55m17.30s,47.9214736,11.63223,81.17623,66.97357,318.96281,2.2071068,0.041496,-0.041496,2.11036,0.0417195,-0.0417195,0.646298,0.039034,-0.039034,1060.77
Kepler-1725 b,Kepler-1725,b,,,TIC 377908774,Gaia DR2 2076524710904427520,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.71990013,,,0,0.1302,,,0,2.813,0.251,,,0,8.31,,,0,0.0261,,,0,M-R relationship,2.05,,,0,0,,,0,74.26,27.09,-12.36,0,767,,,0,89.3,,,0,,,,,,,,,,,,,,,6020,108,-133,0,1.08,0.18,-0.1,0,1.05,0.09,-0.07,0,0,0.15,-0.15,0,[Fe/H],0.199,0.022,-0.016,0,4.39,0.07,-0.12,0,0.89,0.77,-0.77,0,3.04198,1.52093,-0.532,0,,,,,,,,,,,,,19h37m29.65s,294.3735518,+40d11m40.68s,40.1946345,9.12489,73.63689,60.33041,309.55617,0.6926373,0.0313769,-0.0313769,0.134696,0.0275367,-0.0275367,0.679414,0.0315183,-0.0315183,558.652
Kepler-1726 b,Kepler-1726,b,,,TIC 164721250,Gaia DR2 2107201909944691968,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.39629936,,,0,0.1306,,,0,2.509,0.224,,,0,6.84,,,0,0.0215,,,0,M-R relationship,2.38,,,0,0,,,0,27.09,8.11,-4.41,0,582,,,0,88.18,,,0,,,,,,,,,,,,,,,5316,106,-106,0,0.8,0.08,-0.04,0,0.88,0.04,-0.06,0,0,0.15,-0.15,0,[Fe/H],-0.37,,,0,4.57,0.02,-0.08,0,10.9,4.1,-4.1,0,1.16411,6.50945,-0.08894,0,,,,,,,,,,,,,18h57m32.68s,284.3861498,+45d43m11.04s,45.7197342,18.05317,75.70415,67.79887,297.32718,3.0912715,0.026988,-0.026988,-0.110106,0.0252707,-0.0252707,3.08931,0.0269901,-0.0269901,390.552
Kepler-1727 b,Kepler-1727,b,,,TIC 122376998,Gaia DR2 2052880194379878272,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.02929974,,,0,0.0796,,,0,3.173,0.283,,,0,10.2,,,0,0.0321,,,0,M-R relationship,1.75,,,0,0,,,0,77.75,43.01,-22.28,0,757,,,0,89.94,,,0,,,,,,,,,,,,,,,5349,167,-167,0,0.82,0.14,-0.08,0,0.82,0.1,-0.08,0,-0.12,0.3,-0.3,0,[Fe/H],-0.251,,,0,4.53,0.06,-0.11,0,9.7,3.8,-3.8,0,2.66613,0.14652,-0.80614,0,,,,,,,,,,,,,19h21m20.07s,290.3336142,+38d43m41.78s,38.7282722,11.24254,70.87455,59.88037,302.69795,8.8529595,0.0491036,-0.0491036,-0.778089,0.0451399,-0.0451399,8.8187,0.0491332,-0.0491332,894.187
Kepler-1728 b,Kepler-1728,b,,,TIC 121085785,Gaia DR2 2100378478222060032,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.78299999,,,0,0.0535,,,0,2.955,0.264,,,0,9.04,,,0,0.0284,,,0,M-R relationship,1.93,,,0,0,,,0,145.48,66.39,-35.12,0,886,,,0,89.99,,,0,,,,,,,,,,,,,,,5170,155,-155,0,0.81,0.11,-0.06,0,0.89,0.05,-0.08,0,0.18,0.2,-0.3,0,[Fe/H],-0.416,,,0,4.57,0.03,-0.1,0,12.8,3.9,-3.9,0,3.45234,0.13866,-0.96665,0,,,,,,,,,,,,,19h08m22.56s,287.0940046,+39d03m38.81s,39.0607801,13.66878,70.0941,60.85227,297.94353,5.2622635,0.0391113,-0.0391113,2.25824,0.0379351,-0.0379351,4.75308,0.039372,-0.039372,651.783
Kepler-1729 b,Kepler-1729,b,,,TIC 272708868,Gaia DR2 2077201219791653248,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.22097015,,,0,0.0418,,,0,3.894,0.347,,,0,14.4,,,0,0.0454,,,0,M-R relationship,1.34,,,0,0,,,0,29.68,41.22,-16.05,0,595,,,0,85.03,,,0,,,,,,,,,,,,,,,3837,481,-259,0,0.52,0.11,-0.11,0,0.54,0.11,-0.11,0,-0.06,0.15,-0.15,0,[Fe/H],-0.663,,,0,4.75,0.11,-0.09,0,1.2,3.6,-3.6,0,0.5702,0.61388,-0.18236,0,,,,,,,,,,,,,19h46m46.55s,296.6939428,+42d37m34.01s,42.6261145,8.75519,76.64025,61.98381,314.72319,5.7569419,0.0658304,-0.0658304,-3.99362,0.0657559,-0.0657559,4.14649,0.0658994,-0.0658994,576.181
Kepler-173 b,Kepler-173,b,,,TIC 378160351,Gaia DR2 2077485271747441280,1,2,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.263742,0.000021,-0.000021,0,0.048,,,0,1.29,0.115,0.057,-0.057,0,2.21,,,0,0.00696,,,0,M-R relationship,5.66,,,0,0,,,0,599.5,28.98,-27.51,0,1179,,,0,88.44,,,0,,,,,BJD,,,,,,,,,,6031,200,-200,0,0.95,0.47,-0.47,0,0.79,0.09,-0.05,0,0.036,0.014,-0.014,0,[M/H],0.074,,,0,4.4,0.3,-0.3,0,3.3,1.4,-1.4,0,2.66952,0.79672,-0.6572,0,,,,,,,,,,,,,19h38m35.19s,294.6466171,+41d53m02.74s,41.8840952,9.73401,75.2479,61.848,311.15042,9.0675815,0.0418674,-0.0418674,-4.13463,0.0378702,-0.0378702,-8.07006,0.0428549,-0.0428549,833.165
Kepler-173 c,Kepler-173,c,,,TIC 378160351,Gaia DR2 2077485271747441280,1,2,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.005777,0.000015,-0.000015,0,0.074,,,0,2.43,0.217,0.108,-0.108,0,6.48,,,0,0.0204,,,0,M-R relationship,2.48,,,0,0,,,0,258.42,12.49,-11.86,0,956,,,0,89.74,,,0,,,,,BJD,,,,,,,,,,6031,200,-200,0,0.95,0.47,-0.47,0,0.79,0.09,-0.05,0,0.036,0.014,-0.014,0,[M/H],0.074,,,0,4.4,0.3,-0.3,0,3.3,1.4,-1.4,0,2.36963,0.13403,-0.45501,0,,,,,,,,,,,,,19h38m35.19s,294.6466171,+41d53m02.74s,41.8840952,9.73401,75.2479,61.848,311.15042,9.0675815,0.0418674,-0.0418674,-4.13463,0.0378702,-0.0378702,-8.07006,0.0428549,-0.0428549,833.165
Kepler-1730 b,Kepler-1730,b,,,TIC 351803524,Gaia DR2 2105275015817638272,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.81019974,,,0,0.1131,,,0,4.485,0.4,,,0,18.4,,,0,0.0577,,,0,M-R relationship,1.12,,,0,0,,,0,113.75,99.51,-49.06,0,833,,,0,88.04,,,0,,,,,,,,,,,,,,,5942,176,-193,0,1.14,0.33,-0.22,0,1.01,0.15,-0.12,0,-0.04,0.25,-0.3,0,[Fe/H],0.075,,,0,4.33,0.14,-0.19,0,7.4,2.4,-2.4,0,1.23716,3.21951,-0.04998,0,,,,,,,,,,,,,18h47m50.54s,281.9605834,+43d42m10.94s,43.7030386,18.9742,73.08062,66.23836,291.82804,14.0450039,0.0497284,-0.0497284,-5.94124,0.0494959,-0.0494959,-12.7265,0.0497789,-0.0497789,1427.08
Kepler-1731 b,Kepler-1731,b,,,TIC 137099260,Gaia DR2 2050239300586448000,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,21.76129913,,,0,0.1401,,,0,2.933,0.262,,,0,8.92,,,0,0.0281,,,0,M-R relationship,1.94,,,0,0,,,0,13.18,3,-1.98,0,486,,,0,89.95,,,0,,,,,,,,,,,,,,,4859,97,-97,0,0.72,0.05,-0.03,0,0.78,0.03,-0.05,0,0,0.15,-0.15,0,[Fe/H],-0.6,0.018,-0.016,0,4.61,0.02,-0.05,0,13.9,3.8,-3.8,0,102.86534,5.47239,-30.25813,0,,,,,,,,,,,,,19h25m01.06s,291.2544229,+36d44m36.35s,36.7434302,9.71021,69.3932,57.77216,303.00492,35.9023141,0.0466191,-0.0466191,-7.79044,0.0380079,-0.0380079,-35.0469,0.0470037,-0.0470037,169.948
Kepler-1732 b,Kepler-1732,b,,,TIC 137547023,Gaia DR2 2051836379889114240,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,32.31240082,,,0,0.2015,,,0,4.099,0.366,,,0,15.7,,,0,0.0496,,,0,M-R relationship,1.25,,,0,0,,,0,27.05,34.37,-7.51,0,699,,,0,86.72,,,0,,,,,,,,,,,,,,,5821,79,-79,0,1.49,0.24,-0.33,0,1.04,0.11,-0.08,0,0.04,0.15,-0.15,0,[Fe/H],0.296,,,0,4.11,0.18,-0.1,0,2,2.5,-2.5,0,0.07872,1.22887,-0.00925,0,,,,,,,,,,,,,19h29m09.84s,292.2910129,+37d34m50.77s,37.5807686,9.353,70.52957,58.34586,304.94598,7.8957719,0.0461276,-0.0461276,3.56043,0.0412328,-0.0412328,-7.04745,0.0472959,-0.0472959,1289.41
Kepler-1733 b,Kepler-1733,b,,,TIC 122781795,Gaia DR2 2052549584977429504,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.22957993,,,0,0.0933,,,0,3.636,0.324,,,0,12.8,,,0,0.0404,,,0,M-R relationship,1.46,,,0,0,,,0,257.11,111.43,-45.91,0,1021,,,0,89.88,,,0,,,,,,,,,,,,,,,6320,75,-88,0,1.25,0.21,-0.09,0,1.27,0.08,-0.09,0,0.24,0.15,-0.2,0,[Fe/H],0.43,,,0,4.35,0.03,-0.12,0,0.2,1.1,-1.1,0,7.35865,0.3955,-3.44232,0,,,,,,,,,,,,,19h24m33.23s,291.1384628,+37d51m33.28s,37.8592447,10.29225,70.3644,58.87057,303.41803,7.4068579,0.0530131,-0.0530131,-3.70209,0.0486946,-0.0486946,-6.4153,0.0543752,-0.0543752,2080.51
Kepler-1734 b,Kepler-1734,b,,,TIC 138636741,Gaia DR2 2077403633010654976,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.7968502,,,0,0.0714,,,0,3.089,0.276,,,0,9.74,,,0,0.0306,,,0,M-R relationship,1.82,,,0,0,,,0,222.91,206.66,-65.9,0,985,,,0,87.32,,,0,,,,,,,,,,,,,,,6061,180,-198,0,0.97,0.3,-0.1,0,1.05,0.14,-0.14,0,-0.1,0.25,-0.3,0,[Fe/H],0.144,,,0,4.49,0.05,-0.2,0,0.3,2.2,-2.2,0,0.95531,0.83251,-0.76935,0,,,,,,,,,,,,,19h36m39.16s,294.163167,+41d27m06.23s,41.4517316,9.85217,74.68894,61.5677,310.1194,18.1444723,0.050179,-0.050179,-5.91143,0.0486595,-0.0486595,-17.1545,0.0503564,-0.0503564,1482.83
Kepler-1735 b,Kepler-1735,b,,,TIC 123206821,Gaia DR2 2119222252094710912,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.71792984,,,0,0.0621,,,0,1.194,0.107,,,0,1.84,,,0,0.00578,,,0,M-R relationship,5.94,,,0,0,,,0,15.01,3.53,-3.2,0,502,,,0,89.8,,,0,,,,,,,,,,,,,,,3975,71,-87,0,0.51,0.04,-0.04,0,0.54,0.03,-0.04,0,-0.34,0.15,-0.15,0,[Fe/H],-1.193,0.087,-0.109,0,4.75,0.03,-0.04,0,14,3.6,-3.6,0,10.76832,1.15083,-5.55303,0,,,,,,,,,,,,,18h44m12.08s,281.0503476,+47d11m17.52s,47.1882005,20.70764,76.36597,69.77956,292.13992,30.315397,0.0493795,-0.0493795,28.8285,0.0495124,-0.0495124,9.37768,0.0481049,-0.0481049,245.303
Kepler-1736 b,Kepler-1736,b,,,TIC 394179552,Gaia DR2 2051368056655683328,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,37.81029892,,,0,0.2188,,,0,3.877,0.346,,,0,14.3,,,0,0.0451,,,0,M-R relationship,1.35,,,0,0,,,0,24.27,22.61,-7.99,0,566,,,0,89.9,,,0,,,,,,,,,,,,,,,6085,182,-200,0,0.97,0.3,-0.12,0,0.98,0.13,-0.12,0,-0.28,0.3,-0.3,0,[Fe/H],0.402,,,0,4.45,0.08,-0.2,0,1.7,1.7,-1.7,0,0.50837,0.02703,-0.12678,0,,,,,,,,,,,,,19h19m06.41s,289.7766991,+38d15m44.05s,38.2622374,11.43245,70.25324,59.54961,301.61587,6.7142312,0.0405739,-0.0405739,-0.596072,0.0370437,-0.0370437,-6.68772,0.0406007,-0.0406007,1430
Kepler-1737 b,Kepler-1737,b,,,TIC 272842268,Gaia DR2 2086388872088420352,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,64.61750031,,,0,0.297,,,0,5.395,0.481,,,0,25.1,,,0,0.079,,,0,M-R relationship,0.878,,,0,0,,,0,5.09,1.94,-1.53,0,383,,,0,88.9,,,0,,,,,,,,,,,,,,,5043,164,-149,0,0.88,0.09,-0.1,0,0.83,0.07,-0.06,0,0.3,0.15,-0.3,0,[Fe/H],-0.344,,,0,4.47,0.1,-0.1,0,13.7,3.8,-3.8,0,0.47169,0.24846,-0.21244,0,,,,,,,,,,,,,19h48m03.55s,297.0148111,+47d29m11.10s,47.486417,10.89645,81.07468,66.31476,319.82669,5.8173104,2.0968409,-2.0968409,-4.797,2.09646,-2.09646,-3.29088,2.09765,-2.09765,
Kepler-1738 b,Kepler-1738,b,,,TIC 272080244,Gaia DR2 2080581565208813312,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.67463016,,,0,0.0781,,,0,2.825,0.252,,,0,8.37,,,0,0.0263,,,0,M-R relationship,2.04,,,0,0,,,0,198.67,191.59,-62.8,0,957,,,0,85.69,,,0,,,,,,,,,,,,,,,6063,190,-232,0,1,0.32,-0.11,0,1.08,0.15,-0.15,0,-0.02,0.25,-0.3,0,[Fe/H],-0.005,,,0,4.47,0.05,-0.22,0,0.3,2.3,-2.3,0,0.62777,12.6318,-0.04772,0,,,,,,,,,,,,,19h44m31.52s,296.1313474,+47d26m19.72s,47.4388098,11.4003,80.74418,66.53788,318.43618,7.6041406,0.0519215,-0.0519215,-4.92173,0.049574,-0.049574,-5.79651,0.0535501,-0.0535501,1302.87
Kepler-1739 b,Kepler-1739,b,,,TIC 272279981,Gaia DR2 2080638877253151232,1,1,0,0,Transit,2021,2022-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.34370995,,,0,0.0697,,,0,2.431,0.217,,,0,6.48,,,0,0.0204,,,0,M-R relationship,2.48,,,0,0,,,0,117.5,77.15,-27.07,0,839,,,0,89.78,,,0,,,,,,,,,,,,,,,5757,155,-155,0,0.76,0.17,-0.06,0,0.86,0.09,-0.1,0,-0.5,0.35,-0.25,0,[Fe/H],-0.14,,,0,4.6,0.04,-0.14,0,0.4,3.2,-3.2,0,38.44106,5.59104,-14.01212,0,,,,,,,,,,,,,19h44m55.69s,296.2320536,+47d40m43.91s,47.6788626,11.45268,80.99304,66.72308,318.8576,20.5438447,0.043544,-0.043544,-6.93925,0.0449332,-0.0449332,-19.3364,0.0433618,-0.0433618,783.666
Kepler-174 b,Kepler-174,b,,,TIC 158434144,Gaia DR2 2106008493152187392,1,3,0,0,Transit,2014,2014-03,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.98179,0.000024,-0.000024,0,0.1,,,0,1.96,0.175,0.01,-0.01,0,4.5,,,0,0.0142,,,0,M-R relationship,3.28,,,0,0,,,0,24.42,0.53,-0.52,0,553,,,0,89.24,,,0,,,,,BJD,,,,,,,,,,4880,126,-126,0,0.62,0.03,-0.03,0,0.6,0.02,-0.02,0,-0.44,0.1,-0.1,0,[M/H],-0.57,,,0,4.68,0.15,-0.15,0,4.9,5.26,-3.14,0,4.9616,0.24172,-1.14084,0,,,,,,,,,,,,,19h09m45.35s,287.4389454,+43d49m55.22s,43.8320052,15.33905,74.71852,65.38892,301.27278,42.9539105,0.0321011,-0.0321011,-38.9605,0.0317684,-0.0317684,-18.0864,0.033602,-0.033602,384.757
